date,Singapore,Republic of Korea,Japan,Malaysia,Australia,Viet Nam,Philippines,Cambodia,Thailand,India,Nepal,Sri Lanka,United States of America,Canada,Germany,France,The United Kingdom,Italy,Russian Federation,Spain,Belgium,Finland,Sweden,United Arab Emirates,Egypt,Iran,Israel,Lebanon,Kuwait,Afghanistan,Bahrain,Iraq,Oman,Algeria,Austria,Croatia,Switzerland,Brazil,Denmark,Estonia,Georgia,Greece,Norway,Pakistan,Romania,North Macedonia,Belarus,Lithuania,Netherlands,New Zealand,Nigeria,Mexico,San Marino,Azerbaijan,Ecuador,Ireland,Monaco,Qatar,Armenia,Czechia,Dominican Republic,Luxembourg,Iceland,Indonesia,Andorra,Jordan,Latvia,Morocco,Portugal,Saudi Arabia,Senegal,Tunisia,Argentina,Chile,Poland,Ukraine,Bosnia and Herzegovina,Gibraltar,Hungary,Slovenia,Liechtenstein,Saint Martin,Bhutan,Cameroon,Serbia,South Africa,Colombia,Peru,Slovakia,Togo,Bulgaria,Costa Rica,Faroe Islands,Maldives,Malta,Republic of Moldova,Bangladesh,Albania,Paraguay,Brunei Darussalam,Mongolia,Cyprus,Panama,Bolivia,Jamaica,Burkina Faso,Democratic Republic of the Congo,French Polynesia,Turkey,Honduras,Cote d lvoire,Saint Vincent and the Grenadines,Cuba,Guyana,Sudan,Puerto Rico,Venezuela,Antigua and Barbuda,Trinidad and Tobago,Cayman Islands,Ethiopia,Gabon,Ghana,Guinea,Kenya,Central African Republic,Congo,Curacao,Equatorial Guinea,Eswatini,Guatemala,Kazakhstan,Mauritania,Namibia,Rwanda,Saint Lucia,Seychelles,Suriname,Uruguay,Uzbekistan,Aruba,Bahamas,Benin,Guam,Liberia,Somalia,United Republic of Tanzania,United States Virgin Islands,Barbados,Djibouti,Gambia,Greenland,Kyrgyzstan,Mauritius,Montenegro,Zambia,Bermuda,Chad,El Salvador,Fiji,New Caledonia,Nicaragua,Niger,Sint Maarten
4-Apr-20,75,81,351,150,181,1,76,0,89,1073,3,8,32105,1206,5936,4221,3735,4805,582,7026,1661,267,365,241,85,2560,559,19,77,29,15,58,21,265,241,47,783,1146,320,57,13,60,302,430,430,53,186,0,904,48,18,178,7,69,302,331,0,250,10,282,0,117,53,106,24,13,16,116,638,331,12,58,88,424,244,155,46,3,55,43,1,2,0,309,148,80,106,181,21,1,18,20,2,0,11,161,9,0,4,1,0,30,198,7,6,41,14,1,3013,42,42,0,19,4,0,74,0,0,3,0,3,0,1,59,0,1,4,0,1,0,0,71,0,1,13,0,0,0,17,57,2,0,0,9,3,0,0,3,6,1,0,0,3,10,37,0,0,0,10,5,0,0,46,0
5-Apr-20,120,47,383,179,109,1,152,0,102,693,0,17,33510,966,3677,1850,5903,4316,658,6023,1260,45,387,294,103,2483,429,0,0,38,12,83,33,0,217,56,576,1222,292,79,18,62,130,397,251,72,122,40,1224,39,0,202,7,72,0,507,0,279,0,115,0,75,69,181,57,22,24,153,754,93,3,21,98,310,475,68,30,5,11,20,1,5,0,0,284,70,139,151,14,4,28,19,0,0,21,112,18,44,8,0,0,20,128,18,2,0,13,1,3135,4,0,0,32,1,2,0,0,0,3,7,5,0,0,0,20,0,0,0,0,0,11,73,0,2,0,1,0,0,14,92,0,4,9,19,3,0,2,2,0,8,0,1,69,31,6,0,2,2,6,0,0,0,0,0
6-Apr-20,66,47,252,131,100,4,414,1,51,0,0,0,26493,1902,3834,3881,3802,3599,954,4273,1123,249,376,277,149,2274,593,14,109,30,56,70,40,172,314,40,509,852,312,11,7,20,115,587,193,15,138,32,952,32,24,253,11,57,282,253,3,228,87,235,340,39,76,218,17,4,9,28,452,289,4,22,103,344,311,143,33,0,73,24,0,2,0,0,292,31,79,535,49,0,18,19,0,0,7,101,35,0,9,0,1,19,187,26,3,43,0,1,3148,30,78,4,30,5,2,61,15,8,2,4,0,0,9,0,0,0,0,2,0,0,9,66,0,0,2,0,1,0,6,82,0,1,1,1,1,0,2,1,5,31,0,0,12,17,20,0,0,0,7,2,0,1,40,14
7-Apr-20,106,53,351,170,112,4,104,0,149,1127,0,10,29510,1243,4003,3738,3634,3039,1154,5478,1380,132,487,283,128,2089,793,7,78,56,55,91,48,45,343,60,590,926,390,41,13,77,108,208,360,29,161,37,777,26,22,296,2,76,0,345,0,225,44,195,128,127,24,247,11,4,6,43,712,43,11,27,74,301,435,206,86,10,78,34,0,0,0,0,247,63,94,280,64,14,28,13,3,0,52,91,41,23,2,0,0,29,112,11,1,19,22,5,3892,7,26,0,46,2,0,60,6,0,1,0,9,3,73,33,30,0,0,0,0,1,7,39,0,0,1,0,0,0,9,62,7,4,3,8,0,1,0,0,4,31,0,0,42,24,25,0,2,1,9,1,0,0,94,3
8-Apr-20,142,39,511,156,96,2,106,2,54,540,0,3,31709,1384,4974,3869,5491,3836,2634,6180,1209,179,726,300,110,1997,0,27,112,21,12,80,38,104,329,61,546,1661,331,36,6,52,147,250,344,18,205,32,969,23,22,346,29,105,703,515,14,153,44,295,0,64,30,218,15,5,29,91,699,137,7,5,87,430,357,224,35,0,85,36,1,0,0,175,219,96,201,393,84,12,16,16,0,0,6,118,54,9,4,0,1,32,149,16,4,20,24,4,4117,7,35,1,61,2,0,47,1,4,1,6,3,0,26,20,7,1,15,1,0,2,10,18,0,0,5,0,0,0,9,21,3,3,0,4,17,4,1,2,3,14,0,0,10,5,0,0,0,0,15,0,0,0,64,0
9-Apr-20,287,27,579,109,100,4,206,1,50,678,0,1,30859,1326,5323,4256,4344,4204,1786,5756,1580,118,722,331,139,1634,351,7,55,77,64,30,27,94,279,64,785,2210,233,22,16,71,150,279,441,46,0,43,1213,23,12,396,36,104,515,1169,0,166,16,257,393,81,32,556,23,14,12,102,815,355,6,15,80,426,370,311,59,0,210,33,0,1,0,0,201,89,274,1388,19,3,31,19,0,0,38,115,112,7,5,0,0,38,279,54,0,30,8,0,4056,31,0,0,58,4,1,63,0,0,2,0,1,20,0,30,5,0,0,0,2,0,8,75,0,0,3,0,0,0,32,69,8,4,4,3,0,0,0,1,0,5,0,0,18,41,4,0,0,1,10,0,0,0,68,3
10-Apr-20,198,30,658,118,86,2,119,2,45,1035,0,7,35386,1467,4133,4332,5195,3951,1667,4576,1684,164,544,370,95,1972,340,27,83,0,111,48,62,95,312,88,733,1930,184,51,3,56,84,187,265,48,915,44,1335,20,17,260,0,65,2196,696,0,136,0,163,0,108,27,0,13,0,23,71,1516,364,15,28,134,529,380,308,26,0,120,36,1,0,0,73,238,69,169,914,14,0,11,37,0,0,13,149,94,0,5,1,0,31,224,4,0,29,0,0,4747,39,96,4,49,0,2,42,5,0,0,0,9,0,65,0,5,1,0,0,0,0,31,57,1,0,5,0,0,0,17,0,4,1,0,2,6,0,7,4,3,10,0,0,41,4,3,1,9,0,14,1,0,1,28,7
11-Apr-20,191,32,743,184,51,1,233,2,33,909,0,2,31606,1318,2821,3104,8719,4694,2186,4830,1351,136,466,376,145,1837,430,10,161,34,42,38,53,64,247,39,592,1781,177,46,19,70,76,250,523,117,245,54,1316,14,13,403,12,67,96,839,0,216,76,170,271,47,14,729,20,9,18,97,515,382,13,14,46,426,401,266,47,0,100,28,0,1,0,0,275,25,250,641,13,0,26,19,0,0,20,122,197,30,4,0,0,21,222,7,2,0,8,0,5138,10,53,0,56,0,2,63,0,2,0,0,4,5,30,56,2,0,0,0,0,0,11,38,0,0,2,1,0,0,10,172,6,1,5,3,11,9,0,1,1,37,5,0,38,1,7,0,0,0,1,0,0,0,53,0
12-Apr-20,233,25,507,153,33,4,220,0,28,796,3,11,31633,1158,2537,1595,5288,4092,2558,4167,1629,69,332,387,126,1657,353,11,80,52,96,34,128,89,130,66,400,1089,178,5,14,33,95,336,310,0,352,9,1174,15,5,375,0,40,209,727,0,251,26,89,347,11,12,0,17,8,21,116,598,429,2,22,0,286,318,325,59,16,48,17,0,0,0,0,250,145,236,951,14,3,14,19,0,1,8,102,0,0,1,0,0,17,260,25,4,0,12,2,4789,1,0,0,49,0,0,109,0,0,3,8,2,8,158,0,6,0,10,0,0,2,16,82,0,0,6,0,0,0,0,100,0,0,0,0,2,4,0,0,1,28,0,0,42,5,5,3,2,7,7,0,0,2,38,0
13-Apr-20,386,27,390,134,44,3,284,0,34,1211,4,8,29308,1084,2082,2668,4342,3153,2774,3477,942,90,465,398,125,1617,357,2,66,58,226,26,86,69,106,50,279,1442,144,23,30,31,73,342,333,26,341,8,964,8,20,442,15,50,63,992,14,252,0,68,200,11,10,316,12,2,4,102,349,472,11,19,277,312,260,270,27,0,54,7,0,0,0,0,424,99,67,671,27,0,10,18,0,0,6,50,182,29,13,0,1,29,166,30,3,54,6,2,4093,4,93,0,57,10,10,6,10,2,1,0,3,0,0,69,11,0,4,0,3,0,3,112,0,0,1,0,0,0,0,158,0,5,0,0,1,35,17,0,3,83,0,0,11,0,7,2,7,5,12,0,0,0,19,2
14-Apr-20,334,27,455,170,50,1,291,0,30,1076,0,15,24446,1360,2486,5483,5252,2972,3388,3045,530,97,497,412,160,1574,633,9,55,105,166,22,97,87,191,54,254,1261,193,41,10,25,78,272,246,54,362,0,868,6,0,353,1,49,74,832,0,197,28,82,119,15,9,282,8,6,2,125,514,435,8,21,84,392,268,392,52,0,67,8,1,2,0,52,411,143,76,0,66,1,28,17,0,0,9,222,209,0,12,0,13,33,72,24,1,18,13,0,4062,10,12,0,40,0,3,20,0,0,0,1,8,23,70,44,8,0,0,0,20,1,11,184,0,0,7,0,0,0,0,160,0,2,0,0,8,0,4,0,1,65,0,0,19,0,14,0,0,0,12,0,0,0,22,0
15-Apr-20,447,22,482,85,42,1,230,0,29,941,0,5,25802,1394,2866,2622,4603,2667,3448,5092,2454,76,482,432,155,1512,332,17,50,24,149,15,109,90,136,37,583,1832,170,29,30,22,111,517,337,66,447,21,734,6,30,385,21,56,255,1068,0,283,68,162,328,66,7,297,14,4,9,136,643,493,15,33,141,356,380,398,30,0,73,28,0,0,0,0,408,91,127,2784,28,0,34,6,0,1,6,115,219,19,2,0,0,20,102,43,32,13,13,0,4281,12,16,0,48,1,0,51,12,0,1,0,3,7,0,41,9,0,43,0,10,1,13,20,0,0,2,0,0,0,9,135,1,0,0,0,0,20,35,0,1,72,0,0,17,0,0,3,0,4,10,0,0,0,14,1
16-Apr-20,728,22,585,110,10,1,207,0,28,1007,0,0,28711,1344,3380,2623,4617,3786,4070,5183,1236,132,613,460,168,1606,391,5,119,51,23,19,50,108,78,50,315,3058,198,32,34,15,114,520,491,107,476,58,1061,2,0,448,33,30,367,724,0,392,24,130,141,71,12,380,21,1,9,259,750,518,21,42,121,534,336,500,53,2,111,20,0,0,0,0,445,99,126,1172,114,4,53,8,0,2,13,105,341,24,13,0,1,20,177,44,20,15,20,0,4801,7,34,0,48,7,0,69,4,0,0,6,7,8,5,34,9,1,0,0,0,0,16,185,0,0,2,0,0,0,1,31,2,4,2,0,14,0,6,0,2,156,0,0,23,0,15,0,24,0,5,1,0,0,25,4
17-Apr-20,623,18,628,69,65,0,218,0,33,991,14,6,32549,1775,3609,385,5599,3493,4785,5252,1329,120,676,477,171,1499,264,5,134,63,44,48,111,150,155,23,346,2105,194,25,15,0,0,456,360,36,575,90,1235,8,0,450,0,57,225,709,0,560,42,116,371,36,15,407,9,5,7,281,181,762,7,42,96,445,461,444,41,2,71,36,0,0,0,161,372,178,128,2014,72,2,46,16,0,5,10,110,266,30,25,0,0,0,265,24,18,4,0,0,4353,16,54,0,61,2,1,25,7,0,0,1,4,0,0,0,12,0,26,0,0,3,18,66,0,0,0,0,0,0,9,70,1,1,0,0,3,36,54,0,0,141,0,0,17,0,2,4,2,6,13,0,0,0,18,0
18-Apr-20,942,8,566,54,53,0,209,0,32,1334,1,10,30023,1741,2458,2558,5525,3491,6060,3658,1045,192,606,0,188,1374,252,5,93,25,29,31,86,116,59,18,325,3257,169,53,9,0,193,512,351,53,0,59,1140,4,0,578,29,33,572,778,0,345,47,105,209,57,6,325,1,6,30,121,663,1132,8,2,90,478,363,343,58,0,82,13,1,2,0,0,304,251,206,0,40,0,32,7,0,6,4,87,306,0,3,1,0,26,194,28,20,0,40,0,3783,15,0,0,63,6,33,50,0,0,0,0,9,13,193,39,16,0,0,0,28,3,21,0,0,0,6,0,0,0,6,45,0,0,0,0,5,19,0,2,0,0,0,0,48,1,3,5,0,0,13,0,0,0,12,0
19-Apr-20,596,13,390,84,26,0,172,0,27,1553,0,17,28252,1509,1775,742,5850,3047,0,4218,1313,102,563,479,112,1343,255,0,164,63,108,26,144,95,48,39,336,2917,142,16,5,28,84,425,328,37,0,28,1066,7,168,622,6,25,446,493,0,440,43,133,345,13,11,327,13,4,15,170,521,1088,17,0,55,777,545,261,18,0,68,13,0,0,0,0,324,124,182,931,72,0,37,6,1,17,1,121,312,14,4,1,1,6,63,27,10,18,5,0,3977,15,105,0,49,0,26,95,24,0,0,0,3,1,208,0,8,0,0,0,0,0,22,0,0,0,3,0,0,0,9,70,1,4,0,0,10,29,23,0,0,114,0,0,14,3,0,4,3,0,11,0,0,0,9,7
20-Apr-20,1426,9,367,35,13,0,200,0,19,1336,0,33,27668,1474,1785,2050,4676,2256,9910,4266,1487,85,392,484,189,1294,521,4,80,30,26,35,98,89,73,10,204,2055,131,7,9,10,45,798,190,18,1485,24,750,2,0,764,1,38,660,401,0,567,48,127,284,8,2,185,1,8,12,191,657,1122,10,18,121,0,306,415,14,0,114,5,0,0,1,147,312,142,171,1208,12,1,14,5,0,16,4,76,492,47,2,0,1,5,194,44,23,11,18,1,4674,5,32,0,52,2,15,39,28,0,0,0,3,11,0,145,11,0,17,0,0,2,32,306,0,0,0,0,0,0,11,92,0,2,17,0,8,73,84,0,0,0,1,0,22,0,4,4,0,0,17,1,0,0,7,3
21-Apr-20,1111,11,378,58,22,0,140,0,15,1383,11,6,25634,1991,2237,2638,4301,2729,5236,3968,973,146,545,490,157,1297,59,5,85,66,66,28,106,93,50,27,119,1927,180,17,3,156,53,533,306,6,459,20,729,5,0,511,14,44,270,388,0,518,38,127,80,60,5,375,5,3,9,163,516,1147,35,17,113,325,263,467,40,0,70,5,0,0,0,0,260,165,185,697,26,2,46,2,0,16,12,93,434,25,0,0,1,12,191,34,27,5,9,1,4611,17,37,0,50,1,33,24,29,0,0,5,3,36,0,66,15,2,5,0,0,0,5,143,0,0,3,0,0,0,7,0,0,4,0,0,2,49,0,1,0,99,0,0,22,0,1,5,0,1,7,0,0,1,2,1
22-Apr-20,1016,8,423,50,7,0,111,0,13,1409,3,20,24019,1549,2352,1810,4451,3370,4774,3456,933,115,682,483,169,1194,556,0,168,84,54,29,102,99,91,42,205,2498,217,7,9,7,84,764,468,28,558,5,708,0,0,729,12,38,452,631,0,608,96,95,256,36,7,283,1,7,13,237,603,1141,30,8,124,464,313,578,27,0,116,13,0,1,1,0,224,170,172,1512,45,2,49,7,0,2,1,137,390,0,5,0,1,6,163,11,10,19,0,0,3083,16,36,1,52,1,22,0,3,1,1,0,2,10,112,73,7,0,21,0,5,7,22,30,0,0,3,0,0,0,8,59,3,1,0,0,0,0,30,0,0,29,0,0,19,1,1,4,12,0,12,0,0,0,5,3
23-Apr-20,1037,6,469,71,13,0,271,0,15,1684,3,38,29127,1890,2337,1622,4583,2646,5849,0,908,155,751,518,232,1030,305,6,151,50,190,46,0,97,61,31,228,2678,161,33,11,55,95,642,386,41,741,0,887,2,440,1043,13,30,333,936,0,623,50,52,243,11,4,357,2,2,17,122,371,1158,37,9,143,516,342,477,46,0,99,13,0,0,0,238,162,318,207,1413,81,0,73,12,2,9,1,148,414,44,0,0,0,5,171,63,10,0,35,0,3116,9,52,0,46,0,12,0,10,0,0,0,0,0,0,101,17,2,0,0,0,0,26,0,0,0,1,0,0,0,6,62,0,5,4,2,0,42,0,0,1,12,0,0,25,2,2,2,1,0,13,0,0,0,9,2
24-Apr-20,897,10,441,88,20,2,211,0,53,1429,1,52,30719,1926,2055,1755,5386,3021,0,0,1496,111,812,525,201,1168,225,8,215,104,301,31,189,120,83,28,181,3735,137,13,25,27,63,785,321,26,751,0,806,3,114,1089,12,44,11536,577,0,761,73,85,206,30,0,436,7,4,6,190,444,1172,66,4,139,494,381,478,15,0,60,7,0,0,0,2,207,267,205,1664,35,2,91,5,0,22,2,184,503,0,7,0,1,9,174,31,14,16,22,0,3122,43,73,1,50,3,0,0,20,0,0,0,1,6,125,92,16,3,14,0,128,9,42,391,0,0,22,0,0,0,8,58,0,2,0,1,16,0,15,0,0,13,0,0,9,0,3,8,0,6,11,0,0,1,10,0
25-Apr-20,618,10,353,51,16,0,102,0,15,1990,0,40,38509,1614,1737,1537,4913,2357,5966,0,1032,80,610,532,227,1134,370,8,278,133,71,55,93,129,66,7,383,3503,235,30,29,16,59,783,218,41,817,0,655,4,87,1239,0,25,0,377,0,833,150,79,177,16,1,396,5,3,20,139,595,1197,69,17,222,552,381,492,57,3,57,15,1,0,0,115,296,141,320,734,13,6,59,1,0,21,1,194,309,34,3,0,1,6,172,104,31,13,26,0,2861,29,34,0,52,3,39,0,0,0,0,4,5,4,0,42,7,0,0,0,46,16,46,185,0,0,7,0,0,0,6,29,0,0,0,1,3,62,0,1,1,9,0,0,17,0,0,0,0,6,13,0,0,0,3,0
26-Apr-20,931,10,203,38,10,0,285,0,9,1396,2,63,32417,1425,1018,404,4463,2324,12559,0,809,101,463,536,215,1153,0,3,183,68,58,57,51,126,55,14,0,5514,130,8,11,0,38,605,401,19,873,0,655,1,91,970,25,28,0,701,0,929,62,52,209,12,2,275,2,3,8,168,472,1223,57,10,137,473,344,392,31,5,83,19,0,0,0,103,263,185,261,3683,6,2,53,6,0,51,0,104,418,14,5,0,1,7,200,59,17,3,17,0,2357,36,39,0,32,1,24,95,5,0,0,0,1,0,271,98,12,0,0,0,0,3,43,190,0,0,8,0,0,0,33,22,0,6,6,0,4,46,0,0,2,15,0,0,13,1,2,4,10,0,24,0,0,2,12,1
27-Apr-20,799,14,191,40,12,0,198,0,7,1543,1,0,29218,1538,1144,2185,4309,1739,6411,1831,553,119,286,490,248,991,68,3,213,172,76,27,82,135,67,9,103,3379,123,4,15,28,28,587,303,13,1745,0,400,2,64,835,0,33,521,386,0,957,59,45,158,6,0,214,6,2,6,55,163,1289,64,18,54,482,285,401,48,0,66,0,0,0,0,0,233,247,237,2186,2,1,63,2,0,26,2,73,497,10,0,0,0,5,241,84,0,0,12,1,2131,34,14,1,20,0,38,18,2,0,1,0,1,0,0,69,8,23,7,2,0,6,27,191,0,0,16,0,0,0,10,37,0,2,0,1,9,44,0,4,0,12,0,0,13,0,0,1,0,0,25,0,0,0,5,0
28-Apr-20,528,9,276,31,13,0,181,0,9,1897,2,96,22541,1698,1304,0,3996,2091,5841,1308,647,45,695,541,260,1112,316,7,152,124,88,81,143,132,58,8,100,4613,153,13,6,0,72,970,277,22,0,0,171,2,0,852,15,39,1018,229,0,677,65,55,123,12,3,415,0,0,18,132,295,1266,88,8,127,552,316,456,24,0,78,1,0,0,0,84,222,203,218,1182,3,0,36,2,0,31,0,157,549,30,2,0,0,15,242,64,59,6,20,0,2392,41,19,0,48,0,43,11,4,0,0,0,2,62,121,77,11,8,0,0,57,6,30,96,0,0,5,0,0,0,14,31,0,0,0,2,8,48,0,0,1,37,0,0,21,0,0,6,1,6,22,0,0,0,8,1
29-Apr-20,690,4,236,94,8,0,254,0,7,1718,3,30,20517,1349,1478,1602,4076,2086,7099,2144,525,166,681,549,226,1073,0,4,300,0,110,75,74,199,50,15,143,5385,157,6,22,42,62,874,362,21,973,0,386,3,195,1223,10,49,417,376,0,643,134,75,236,28,2,260,0,2,13,107,183,1325,59,5,182,520,422,540,101,0,48,10,0,0,0,101,227,354,352,2491,7,10,48,8,0,11,13,133,641,7,9,0,0,6,179,39,17,0,9,0,2936,36,55,1,30,1,57,33,0,0,0,3,4,38,0,111,10,0,13,0,0,20,27,255,0,0,13,2,0,0,5,76,0,0,5,1,0,54,180,3,0,5,1,0,17,0,1,2,1,0,32,0,0,0,4,0
30-Apr-20,528,9,193,57,16,0,276,0,6,1993,0,16,31379,1693,0,1055,6032,1872,7933,518,660,89,790,552,269,983,222,4,284,344,119,82,99,158,93,14,179,6276,150,23,27,15,43,1058,262,23,846,10,514,3,400,1047,6,38,259,359,0,845,82,103,320,15,0,347,0,2,9,64,551,1351,51,14,103,1138,237,455,68,0,88,11,0,0,0,26,285,297,262,2741,5,7,59,8,0,140,2,126,564,0,10,0,0,7,178,57,15,7,72,0,2615,33,37,0,34,3,67,106,2,0,0,0,1,0,403,144,12,14,0,0,0,9,28,218,1,0,18,0,0,0,5,15,0,0,15,1,0,19,0,4,0,12,1,0,10,0,0,9,0,21,18,0,0,1,6,1
1-May-20,932,6,264,69,5,0,284,0,6,2293,2,25,31774,1601,2584,601,6201,1965,9623,1781,513,56,428,557,358,1006,148,4,353,298,130,68,36,148,74,9,119,7218,153,5,16,0,49,1297,327,29,890,14,475,2,238,1425,11,50,1402,221,0,687,125,55,316,18,1,433,0,6,12,146,134,1344,91,4,172,985,228,550,0,3,79,5,0,0,0,237,196,304,296,3045,7,7,82,6,0,72,2,83,571,16,17,0,0,7,154,57,26,4,32,0,2188,33,0,0,36,4,91,36,2,0,0,0,2,32,0,42,15,0,9,0,0,6,14,234,0,0,6,0,0,0,13,48,0,1,6,0,11,0,0,0,1,8,0,0,13,0,0,3,3,0,29,0,0,0,9,0
2-May-20,447,13,294,105,16,0,156,0,3,2644,0,15,26753,1915,793,736,4806,1900,10633,1366,485,128,562,561,298,802,0,4,242,0,114,66,85,141,27,3,112,6209,96,5,7,29,0,989,165,12,911,7,445,2,218,1515,0,40,1128,343,0,776,113,18,290,10,0,292,1,1,1,160,0,1362,91,11,56,1427,270,502,0,0,56,5,0,0,0,8,157,385,499,3483,4,0,6,6,0,51,0,72,552,6,67,0,1,7,188,62,10,3,70,0,1983,95,87,0,74,0,59,182,12,0,0,1,0,27,95,49,24,8,0,0,0,2,45,92,0,0,6,0,0,0,5,33,0,1,0,2,2,70,0,0,0,15,5,0,26,0,0,10,0,44,22,0,0,0,8,0
3-May-20,657,8,218,122,18,1,295,0,18,2553,16,13,31839,3793,679,250,4339,1389,10581,884,389,75,235,564,272,976,0,4,364,0,72,0,0,179,28,8,88,4970,116,1,4,6,50,981,431,5,1661,4,335,1,0,1349,2,38,1354,330,27,679,121,26,376,12,1,349,2,1,8,174,92,1552,156,0,149,1228,318,418,100,0,37,0,0,0,0,0,102,447,279,2075,1,1,24,8,0,8,10,69,665,0,37,0,0,8,370,241,31,10,8,0,1670,111,36,0,38,0,0,51,0,1,0,0,2,0,0,64,31,0,0,0,0,4,44,111,0,0,4,0,0,0,4,33,0,0,0,1,4,51,0,0,0,0,0,0,35,0,0,5,1,0,44,0,0,0,14,0
4-May-20,573,3,174,55,24,0,262,0,1,3900,7,0,29266,479,685,534,3985,1221,10102,545,361,73,404,567,348,1223,85,3,295,0,177,127,167,174,0,5,76,4588,147,3,11,6,38,1417,349,7,0,9,199,0,414,1383,0,52,0,216,0,640,112,38,281,4,0,395,2,4,17,150,242,1645,0,9,118,980,313,366,69,0,30,0,0,0,0,0,93,437,383,3394,5,2,34,6,0,18,3,127,688,8,26,0,1,2,107,124,6,10,0,0,1614,45,34,1,19,0,86,35,12,0,0,0,5,32,550,60,24,22,7,0,0,4,15,172,0,0,2,1,0,0,3,29,0,1,6,0,8,34,0,0,1,4,0,0,13,0,1,13,0,0,65,0,0,1,5,0
5-May-20,632,2,123,30,24,0,199,0,1,2958,0,53,16200,1315,1037,1050,4406,1075,10559,1318,242,85,495,462,388,1323,31,1,526,755,187,85,168,190,0,11,28,6633,151,8,6,10,56,1032,325,8,1766,4,317,1,148,1434,7,76,0,261,0,951,163,77,245,12,0,484,0,6,0,166,178,1595,58,4,123,1373,425,487,42,0,46,6,0,0,0,188,120,219,305,1444,8,2,37,3,0,28,2,115,786,29,35,0,1,4,190,87,2,17,23,2,1832,123,32,0,17,10,100,81,4,0,0,1,5,30,0,101,45,0,0,0,124,3,27,138,0,0,0,0,0,0,2,28,1,1,6,0,4,79,0,0,0,4,0,0,28,0,1,0,0,53,32,0,0,0,8,0
6-May-20,788,4,109,45,26,0,320,0,3,3561,17,26,22267,1299,1194,4176,6211,1444,11231,996,272,161,702,546,387,1680,46,9,485,168,214,49,55,159,65,7,51,6935,162,2,4,21,50,1540,270,13,0,5,232,1,195,1120,19,67,0,265,0,830,102,78,327,11,0,367,1,2,4,189,480,1687,104,3,154,1032,309,507,49,0,39,3,0,0,0,0,114,369,640,3817,8,0,89,13,0,45,2,113,790,0,9,1,0,5,136,121,2,40,92,0,2253,92,52,0,18,1,74,44,6,0,0,3,17,0,0,45,47,0,28,0,0,4,33,211,0,0,7,0,0,0,13,49,0,5,0,2,8,38,0,0,0,4,0,0,24,0,0,2,0,0,46,0,0,1,7,0
7-May-20,741,12,84,39,21,17,339,0,8,3390,1,27,25315,1437,1209,512,5614,1401,10699,981,442,108,745,502,393,1485,61,34,278,171,265,63,154,185,46,6,46,10503,122,7,9,15,39,1764,392,33,913,12,361,2,381,2389,5,67,0,137,0,918,145,59,288,6,0,336,0,21,9,140,533,1793,59,1,229,1533,307,504,40,0,28,1,0,0,0,0,57,424,346,3628,10,7,51,6,0,96,3,129,709,18,22,2,1,6,208,84,5,7,100,0,1977,191,55,0,26,0,78,63,12,0,0,0,29,107,372,71,25,0,10,0,0,30,35,69,0,0,3,0,0,0,3,48,0,3,27,0,11,55,29,0,0,9,1,0,12,0,0,14,3,83,62,0,0,0,11,0
8-May-20,768,18,81,68,18,0,120,0,4,3320,7,11,29494,1504,1251,598,4649,1327,10817,956,483,81,785,553,495,1556,33,12,641,0,245,60,112,187,38,36,59,9888,69,5,3,13,29,1637,312,14,933,22,319,1,386,2531,0,77,0,156,0,1311,146,46,281,5,0,533,2,14,19,163,553,1701,59,4,225,1391,319,515,43,0,35,1,0,0,0,0,95,663,497,3709,0,10,82,4,0,41,1,123,636,6,101,0,0,2,137,195,10,0,40,0,1848,224,31,0,12,0,181,125,2,0,0,2,3,116,921,82,14,0,13,0,0,6,34,344,0,0,2,0,0,0,11,22,0,0,0,0,10,0,0,2,0,2,2,0,25,0,0,14,0,7,47,0,0,0,14,0
9-May-20,753,34,119,54,15,0,147,0,5,3277,1,12,28082,1381,667,430,3896,1083,11012,917,240,47,701,624,488,1529,20,13,415,839,330,76,176,189,50,15,39,10222,64,8,9,19,42,1991,320,36,1872,13,288,2,239,2530,0,75,0,219,0,1130,138,18,506,3,0,387,0,14,2,199,138,1704,83,2,150,1247,285,522,20,2,50,4,0,0,0,70,89,525,595,3321,2,8,44,8,0,50,6,139,887,12,126,0,0,1,202,185,2,12,54,0,1546,86,65,0,13,0,53,17,7,0,0,1,16,41,251,33,28,49,0,0,0,4,68,134,0,0,7,0,0,0,10,51,0,0,0,0,0,69,0,0,0,54,0,0,73,0,0,85,0,62,42,0,0,0,20,1
10-May-20,876,35,51,67,12,0,184,0,6,4213,24,16,25971,1216,357,65,3923,802,11656,491,118,28,509,781,436,1383,29,36,1065,262,167,88,174,165,30,11,15,10611,57,6,3,6,11,1476,231,20,933,10,242,3,248,1657,10,143,691,236,0,1189,79,28,465,8,0,233,2,18,9,153,175,1912,75,0,244,1647,345,416,27,0,21,3,0,1,2,244,82,595,444,3168,0,20,10,7,0,27,7,60,1034,0,24,0,0,6,212,171,8,3,33,0,1542,59,33,0,12,4,201,25,14,0,0,0,29,0,0,104,23,36,0,0,0,9,67,82,0,0,4,0,0,0,8,24,0,0,0,0,5,57,0,1,2,21,0,0,16,0,0,15,0,0,105,0,0,0,6,0
